NAME,lat,lon,STATUS_YR,DESIG_ENG,AREA_KM2,annual_temp_c,annual_precip_mm,elevation_m
Mancos Mesa,37.56499315166088,-110.44610144438931,1981,Wilderness Study Area,206.09325944782,13.195513556477946,4849.850000000011,1451.0
Butler Wash,38.0065534889636,-109.82755690654038,1980,Wilderness Study Area,98.2983178258041,10.436280137772693,9946.230000000014,1868.0
Mt. Pennell,37.88916638899353,-110.88480674757577,1980,Wilderness Study Area,312.410418497878,11.690152786364044,5887.809999999991,1644.0
Little Rockies,37.819658557236906,-110.55855831876784,1980,Wilderness Study Area,164.966963300787,12.687326680208413,5282.1900000000205,1554.0
Fiddler Butte,38.02221239417261,-110.34532708052966,1980,Wilderness Study Area,297.090711206542,13.26516824163202,5282.1900000000205,1463.0
Dirty Devil,38.29217443110616,-110.45759767153008,1983,Wilderness Study Area,291.118027248128,12.952609732403069,5462.430000000017,1473.0
Mcneil River State,59.19682528617439,-154.42886570302915,1967,Game Refuge,568.988769453518,-0.022873796696988,47914.86999999998,299.0
Valentine,42.4989925638393,-100.5668345153556,0,National Wildlife Refuge,298.19263112688,8.774211781330031,18485.66000000005,919.0
Wichita Mountains,34.75204165778302,-98.68704373873416,1901,Wildlife Refuge,238.849344592117,15.863463746356976,20991.769999999982,587.0
Hancock County Marsh Coastal Preserve,30.22079168094336,-89.51685496638238,1992,Marine Protected Area,92.1973770582118,20.28495098472129,40449.34000000044,0.0
Hakalau Forest,19.68136160808308,-155.44582127765273,1985,National Wildlife Refuge,194.816120490657,14.295248609025837,26696.23000000021,1969.0
Carlos Avery,45.33876764900118,-93.04185137218614,0,State Wildlife Management Area,97.5860936564169,6.826671376843605,24656.620000000043,270.0
Carlsbad Caverns,32.131788625669444,-104.57384257907168,1978,Wilderness Area,127.324003826201,16.071412169919622,12165.609999999991,1366.0
Gull Rock Game Land,35.43950067188943,-76.1100582219423,1971,Marine Protected Area,115.710407360723,16.617645500309028,39672.880000000034,3.0
Dare Game Land,35.7145246858661,-75.87763774111664,1971,Marine Protected Area,186.416551610562,16.54076658129471,37490.810000000216,8.0
Croatan Game Land,34.864384714968054,-77.02159765256505,1971,Marine Protected Area,653.233686157087,16.974556213017742,39355.75000000012,11.0
Colin Neblett,36.52597292515916,-105.18511166784194,0,Wildlife Management Area,125.407791954564,6.552265300715348,23557.16999999998,2412.0
Absaroka-Beartooth,45.21531568375744,-110.10162740529375,1978,Wilderness,3809.06663176836,-2.127828314051048,24618.989999999936,2909.0
Alagnak,59.049930381032645,-156.09344433497563,1980,Wild River,107.848853248523,0.8664046630751596,26488.210000000094,117.0
Aravaipa Canyon,32.896765255400204,-110.49156345048291,1984,Wilderness Area,82.321674731823,17.632526715534798,10460.109999999948,1137.0
Arc Dome,38.80909528437606,-117.3405061552494,1989,Wilderness,487.929086115191,2.838576349024108,12661.159999999967,2908.0
Aldo Leopold,33.16369833650641,-107.87708207728538,1980,Wilderness,823.773038491329,7.658261944714279,15718.369999999972,2644.0
Alexander Creek,61.63370278723069,-150.7281751942824,1988,Recreation River,87.4074904452911,0.8188819217521852,24370.410000000244,53.0
J.D. Murphree Wildlife Management Area,29.78823385300911,-94.01024557742404,1950,Marine Protected Area,99.8138648148845,20.594798198357427,41338.41999999981,0.0
Allagash Wilderness Waterway,46.5032021398779,-69.31965948486155,0,Wilderness,83.8262887599489,3.7011569372074806,32401.54999999971,338.0
Alpine Lakes,47.56509219637862,-121.15949971386232,1976,Wilderness,1680.26471268268,-0.8405899496599831,55849.86999999983,2037.0
Altamaha Wildlife Management Area,31.37677640111727,-81.47532747894508,1955,Marine Protected Area,118.425688454983,19.66675792634457,35780.529999999795,6.0
Aniakchak,56.8708396659657,-157.81465107142503,1980,National Preserve,2412.87170194498,-1.2190585533869136,36599.19999999985,554.0
Ansel Adams,37.59373115688425,-119.1816330201058,1964,Wilderness Area,937.193924788676,2.785348405899505,24973.88000000008,2713.0
Apache Kid,33.631548064627225,-107.42083915708116,1980,Wilderness,180.806242527258,7.287362006535372,14682.100000000177,2769.0
Apalachicola River Wildlife and Environmental Area,29.87518933556562,-85.02405309413578,1974,Marine Protected Area,348.029253598307,20.06677558950808,42506.8999999996,23.0
Arrastra Mountain,34.37452340188248,-113.42307832731754,1990,Wilderness Area,525.00560224938,19.31315022520528,8122.070000000013,831.0
Arrow Canyon,36.6960397998131,-114.86047724480368,2013,Wilderness Area,111.286333239276,18.082080720657096,7286.66000000001,969.0
Arapaho,40.66006682400899,-106.29571341312186,0,National Wildlife Refuge,103.401833822838,1.4122405722864968,13612.399999999849,2481.0
Mollie Beattie,69.01607607690269,-143.21318273515237,1980,Wilderness Area,28944.1368797537,-12.759763313609447,12099.050000000085,1767.0
Argus Range,36.11368337855987,-117.42474113591516,1994,Wilderness Area,269.403865620058,15.704177338161315,5997.650000000033,1450.0
Baca,37.86985749782752,-105.80292822367086,2003,National Wildlife Refuge,347.794270353415,6.134584474079302,11082.30000000002,2298.0
Vanderhoof Ranch or Avintaquin,40.01700097838109,-110.75034998570334,0,Conservation Easement,137.441480576381,3.2907886602490657,15824.229999999863,2503.0
Badger Creek,45.30630199199053,-121.4850912172882,1984,Wilderness,117.0133336067,5.911984456416126,41010.37999999986,1246.0
Bandelier,35.760743913154684,-106.3233627743452,1976,Wilderness Area,99.8571243130981,8.934805263622682,8723.709999999935,1986.0
Collegiate Peaks,38.97380955859119,-106.49372801899727,1980,Wilderness,672.692788656678,-2.560602313874415,24102.860000000008,3515.0
Barbour,31.977160781027884,-85.4427345805344,0,Wildlife Management Area,111.679284398837,18.296326061997668,36108.81999999982,121.0
Bayou Meto,34.288969161362054,-91.66058121620593,0,State Wildlife Management Area,129.591180531376,17.365636315464126,35955.949999999924,64.0
Bayou Sauvage,30.081717547894645,-89.85421808885744,1992,National Wildlife Refuge,101.561957995189,20.513273867349653,40118.44999999984,0.0
Cooke's Range,32.49016102369899,-107.72243142749888,1991,Wilderness Study Area,81.3358258425473,13.874291265565653,11642.449999999972,1787.0
Beaches Lake,48.82986349233512,-96.50807841244642,0,State Wildlife Management Area,123.826121989995,3.6702464011304334,19830.060000000147,309.0
Copan,36.69236096693525,-98.41870510207782,0,Wildlife Management Area,94.9279010622067,15.328049103594443,21920.51000000013,385.0
Beaver River,36.82927627854378,-100.66368183880073,0,Wildlife Management Area,108.251384074029,14.70986487679936,15934.83000000021,746.0
Big Maria Mountains,33.83203547593452,-114.61565004501244,1994,Wilderness Area,193.306373179877,22.263808178044776,4345.150000000005,385.0
Big Horn Mountains,33.61539370476631,-113.14005966919794,1990,Wilderness Area,86.3466145569948,19.84509405634545,7178.490000000016,809.0
Myrtle Lake Peatland State Scientific and,48.039089345754576,-93.48210314251844,0,Natural Area,93.0713111561944,3.7824251523447856,22796.38,389.0
Bisti/De-Na-Zin,36.30012067371474,-108.11734640797243,1996,Wilderness Area,194.0376495878,11.246666077894522,6814.569999999965,1857.0
Blue Eagle,38.58263155360971,-115.43848371681858,1992,Wilderness Study Area,239.874802428299,6.900300273779067,9821.27999999996,2271.0
Black Canyon of the Gunnison,38.57868243247715,-107.7269644838884,1999,National Park,122.505526335107,7.454005122317409,10365.939999999917,1781.0
Blue Range Primitive Area (Administrative),33.51887941023951,-109.17453459177216,1936,Primitive Area,728.499161995265,9.362925019871042,18470.679999999946,2135.0
Black Ridge Canyons,39.10536964135761,-108.9301213772196,2000,Wilderness Area,305.011146551635,9.329329682946256,11505.040000000008,1729.0
Black Rock Desert,41.21523212297162,-118.7545335184784,0,Wilderness Area,1274.43693573747,11.33569725337811,6277.319999999947,1206.0
Bob Marshall,47.68091212068358,-113.15711442825624,1940,Wilderness,4306.22864150015,-1.2061909387971388,23651.24000000026,2294.0
Bogue Chitto,30.552110332403707,-89.79853816837806,1980,National Wildlife Refuge,146.861515734013,19.389887838911854,43917.02000000046,26.0
Bluebell,40.7196535804805,-114.28236099335614,1992,Wilderness Study Area,220.106525646809,6.238867791221416,8562.78000000006,2198.0
Box-Death Hollow,37.904091514631226,-111.5974063623104,1984,Wilderness,104.025789800338,7.90859312902944,10324.580000000004,2109.0
Bradwell Bay,30.17459517650797,-84.5644292707298,1975,Wilderness,98.0237693453933,19.84280667667578,38763.669999999634,22.0
Cleghorn Lakes,34.25359246098444,-115.81086663357596,1994,Wilderness Area,160.964899036933,17.442206129117753,3933.0699999999943,999.0
Boulder Creek,43.3498376432927,-122.4946139697681,1984,Wilderness,80.6051277746715,8.093005387264853,49285.22000000015,892.0
Boulder River,48.17187446703743,-121.69380191454653,1984,Wilderness,199.696763534695,-0.3534752274132309,79264.38999999993,1725.0
Boundary Waters Canoe Area,48.02838218436787,-91.38753176717584,1964,Wilderness,4446.63912600876,3.2958579881656758,22436.44000000008,437.0
Brantley,32.60757340483442,-104.34860943940488,0,Wildlife Area,116.793899734771,17.641137507727624,9664.68000000004,992.0
Bridger,42.999031365212616,-109.58039556809965,1964,Wilderness,1727.00050553477,-2.158562218493326,23618.920000000115,3227.0
Buffalo Peaks,39.03544060523251,-106.16139325159374,1993,Wilderness,167.059176289289,-3.4244016603373684,24064.74000000004,3584.0
Bristol Mountains,34.7693317256129,-115.93141193109442,1994,Wilderness Area,311.804060096526,19.19592864081957,4163.020000000005,849.0
Buckhorn,47.8439980500278,-123.12572222457236,1984,Wilderness,179.154224259845,0.9213812593835584,64913.93000000041,1949.0
Bucks Lake,39.957722066035146,-121.18541874282454,1988,Wilderness,95.7854980299967,5.373814360151917,37699.65000000015,2019.0
Bucktail State Park,41.32298780293962,-77.91432695832587,0,Natural Area,93.8064138679025,8.123333038947267,33747.0799999998,447.0
Buffalo National River,36.08573933262173,-92.7981242098602,1978,Wilderness Area,139.876343032537,14.34628631987988,30118.13,349.0
Hunter-Fryingpan,39.2090554772017,-106.63395316819148,1978,Wilderness,334.078599554853,-3.057475933939769,24102.860000000008,3567.0
Cadiz Dunes,34.37498976044987,-115.3855893107734,1994,Wilderness Area,86.0072297582634,22.952874679855164,2579.8200000000024,183.0
Cabinet Mountains,48.200165748605045,-115.68843718964504,1964,Wilderness,379.459353468506,-0.1885454384880342,31940.680000000222,2048.0
Calico Mountains,41.01937998288494,-119.22541746325308,0,Wilderness Area,262.901623513331,5.915905678707071,11213.019999999831,2114.0
Capitan Mountains,33.60221790542763,-105.31063729803536,1980,Wilderness,145.984796669685,8.232668020842484,21761.26999999986,2520.0
Maroon Bells-Snowmass,39.11328609275037,-107.02492613033183,1964,Wilderness,740.274446747949,-2.770670317053789,21473.649999999936,3462.0
Chemehuevi Mountains,34.59599332742358,-114.53644038400464,1994,Wilderness Area,347.172292060019,21.742373929170757,4232.770000000012,435.0
Delamar Mountains,37.150060326553245,-114.8889646325796,2014,Wilderness Area,448.126773613325,12.821814006888705,9188.260000000031,1646.0
Castle Creek,34.19352857068265,-112.26506738147444,1984,Wilderness,103.022276510726,11.639874591539352,17717.419999999962,2024.0
Catoosa,36.0660152202058,-84.8125148868518,0,Wildlife Management Area,320.538758885564,13.486779122140796,40408.50000000033,460.0
Cebolla,34.726206018513295,-107.89596531877072,1987,Wilderness Area,250.324551169323,9.567623421354751,11830.680000000026,2220.0
Cedar Creek,33.20248795095029,-83.51118918390591,0,Wildlife Management Area,160.625624012656,17.361564956283665,34023.63999999988,156.0
Chaco Culture,36.0418798974889,-107.95233076275996,1980,National Historical Park,134.401575731076,10.43316258941978,7865.11000000003,1993.0
Chama River Canyon,36.3347642396502,-106.66256438618836,1978,Wilderness,190.341243527488,8.81857281639142,15814.520000000044,2018.0
Cheatham,36.19934484606664,-87.09096453140506,1939,Wildlife Management Area,80.3685709104123,14.596122935617732,37217.78000000042,222.0
Delta Junction Bison Range Area,63.82028258329528,-145.17613240106294,1979,State Range Area,351.727477137111,-2.763640377991696,12695.58999999995,416.0
Chiricahua,31.83969795367289,-109.2798147936156,1964,Wilderness,352.813071446211,7.013344520003546,12195.720000000028,2891.0
Pioneertown Mountains,34.167858584686336,-116.5710907787511,0,Preserve,108.396431040836,15.169372074538613,11792.750000000033,1476.0
Cohutta,34.92860832927111,-84.57738947602347,1975,Wilderness,149.889778847912,12.803832906473549,46364.12999999987,781.0
Cloud Peak,44.40299096726866,-107.20779851038118,1984,Wilderness,776.646859488597,-3.1248697341693936,21515.37,3365.0
Clover Mountains,37.35653357768379,-114.3808565883354,2014,Wilderness Area,346.459418604953,12.475536518590456,9171.110000000032,1644.0
Columbine-Hondo,36.62918034324596,-105.5033272748376,2014,Wilderness,180.154373093509,2.978088845712264,23436.550000000072,3021.0
Weepah Spring,37.96985694791193,-115.07197253733396,2014,Wilderness Area,208.000469422958,7.72620330301156,9194.96999999998,2213.0
Comanche Peak,40.584754394407405,-105.66581783862884,1980,Wilderness,275.286468986146,0.688324648944625,21125.07000000001,2975.0
Elephant Mountain,30.01913835089754,-103.50742701762636,1985,Wildlife Management Area,93.3725120255074,16.77489181312368,12539.739999999969,1426.0
Welcome Creek,46.60294321333853,-113.73522165410618,1978,Wilderness,114.314160302595,1.0167358473902657,22736.370000000134,2081.0
Congaree,33.79182583636047,-80.74860832575018,0,National Park,106.132453042207,17.67854808796259,33690.48000000025,49.0
Coso Range,36.27059429781855,-117.85011890752332,1994,Wilderness Area,211.808946081734,12.1698224852071,8211.959999999994,1820.0
Cranberry,38.29460706906352,-80.3132366172164,1983,Wilderness,193.204853251514,7.601448379404732,44551.35000000032,1143.0
Currant Creek,40.22911956234103,-110.99453566224162,0,State Wildlife Area,86.8454616888685,3.5913008919897536,16293.859999999897,2385.0
Currant Mountain Wilderness (Blm),38.910007766354006,-115.4466249298838,1989,Wilderness,191.477873975001,3.479289940828405,11557.169999999953,2795.0
Cuyahoga Valley,41.24738722933094,-81.56538362642176,2000,National Park,82.7260881590304,9.973620065353732,33565.77000000022,273.0
Dark Canyon,37.78485913965677,-109.90722232692173,1984,Wilderness,187.61182329196,6.685136447937854,18343.839999999946,2479.0
Dawson Forest,34.44065325879976,-84.22391608631958,0,Wildlife Management Area,101.416101450538,14.718484500574096,44808.91000000075,443.0
Dead Mountains,34.98852469628701,-114.73807317042612,1994,Wilderness Area,220.403641198155,20.797721451912004,3954.510000000012,516.0
"Deschutes, Oregon",43.943616532336016,-121.4808784457774,1988,Wild and Scenic River,85.0701126110756,5.675245076393182,24949.490000000114,1507.0
Deseret Peak,40.45990268852071,-112.63276828445204,1984,Wilderness,101.48909599234,1.831060672966533,10899.779999999972,2966.0
Devils River,29.930948761601325,-100.9449110400894,1988,State Natural Area,80.3209208777724,19.75073743707492,15734.620000000145,549.0
Diamond Breaks,40.75556989941565,-108.98703919512069,1980,Wilderness Study Area,150.828683827125,4.554861785745819,10923.850000000148,2249.0
Eufaula,35.309891299532886,-95.70702812876908,0,Wildlife Management Area,96.4315113610557,16.662421619712045,29082.699999999943,192.0
Diamond Peak,43.53076482429376,-122.09512748541992,1964,Wilderness,212.444537851661,3.2167623421354725,25590.75000000027,1891.0
Dick Smith,34.69327188333564,-119.5402767830237,1984,Wilderness,288.848064562732,15.1024728428862,12632.080000000016,1214.0
Dinkey Lakes,37.17134565562812,-119.0362268458352,1984,Wilderness,124.897096097435,2.79073567075862,32495.24999999997,2752.0
Dinosaur,40.50891790589922,-108.93461557050644,1915,National Monument,822.257222459478,6.960416850657952,9690.810000000043,1907.0
